"gender","age","counts_pictures","counts_profileVisits","counts_kisses","flirtInterests_chat","flirtInterests_friends","flirtInterests_date","connectedToFacebook","isVIP","isVerified","lang_count","lang_fr","lang_en","lang_de","lang_it","lang_es","lang_pt","countDetails","freshman","hasBirthday","highlighted"
FALSE,22,15,14015,378,"true","true","true","false","false","true",2,"false","true","true","false","false","false",0.769999980926514,"false","false","false"
FALSE,20,3,7777,462,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.649999976158142,"false","false","false"
FALSE,20,7,6013,216,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.5,"false","false","false"
FALSE,26,0,317,8,"false","false","false","false","false","false",1,"false","false","true","false","false","false",0.0399999991059303,"false","false","false"
FALSE,24,3,10366,418,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,20,3,2038,59,"true","false","true","false","false","true",1,"true","false","false","false","false","false",0.879999995231628,"false","false","false"
FALSE,19,1,6360,215,"true","false","false","false","false","false",1,"true","false","false","false","false","false",0.810000002384186,"false","false","false"
FALSE,22,11,11781,709,"false","false","true","false","false","false",1,"false","false","true","false","false","false",0.689999997615814,"false","false","false"
FALSE,23,5,4586,354,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0.9200000166893,"false","false","false"
FALSE,22,2,321,1,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.5799999833107,"false","false","false"
FALSE,20,8,5446,120,"true","false","false","false","false","false",1,"true","false","false","false","false","false",0.959999978542328,"false","false","false"
FALSE,24,10,5358,90,"false","true","false","false","false","true",1,"false","false","true","false","false","false",0.810000002384186,"false","false","false"
FALSE,26,3,6800,237,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.810000002384186,"false","false","false"
FALSE,23,2,2834,76,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.230000004172325,"false","false","false"
FALSE,20,16,19662,945,"true","false","true","false","false","false",1,"false","false","true","false","false","false",0.620000004768372,"false","false","false"
FALSE,24,8,5364,115,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.540000021457672,"false","false","false"
FALSE,20,16,16903,1253,"false","true","true","false","false","false",3,"true","false","true","false","true","false",0.699999988079071,"false","false","false"
FALSE,19,7,5663,95,"true","true","false","false","false","false",5,"true","true","true","false","true","false",1,"false","false","false"
FALSE,22,6,3759,207,"false","false","true","false","false","true",1,"false","false","true","false","false","false",0.879999995231628,"false","false","false"
FALSE,20,3,3503,35,"true","false","false","false","false","true",1,"false","false","true","false","false","false",0.5,"false","false","false"
FALSE,21,12,2277,59,"true","false","false","false","false","false",1,"true","false","false","false","false","false",0.879999995231628,"false","false","false"
FALSE,23,5,14329,444,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.959999978542328,"false","false","false"
FALSE,19,15,9043,744,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.730000019073486,"false","false","false"
FALSE,25,6,2519,60,"false","true","false","false","false","false",1,"false","false","false","true","false","false",0,"false","false","false"
FALSE,22,1,2844,0,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,22,1,6086,233,"false","false","false","false","false","false",1,"false","false","true","false","false","false",0.540000021457672,"false","false","false"
FALSE,19,8,827,7,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.850000023841858,"false","false","false"
FALSE,19,1,1396,25,"false","false","false","false","false","true",1,"true","false","false","false","false","false",1,"false","false","false"
FALSE,23,5,6358,195,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.9200000166893,"false","false","false"
FALSE,22,8,2408,33,"false","false","false","false","false","false",1,"false","false","true","false","false","false",0.649999976158142,"false","false","false"
FALSE,21,3,1649,70,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,22,9,241,3,"false","false","false","false","false","true",1,"false","false","true","false","false","false",0.730000019073486,"false","false","false"
FALSE,22,7,4772,55,"true","true","true","false","false","true",1,"false","false","true","false","false","false",1,"false","false","false"
FALSE,19,14,5402,141,"false","true","false","false","false","true",1,"false","false","false","true","false","false",1,"false","false","false"
FALSE,23,4,10730,475,"false","true","false","false","false","true",1,"false","false","true","false","false","false",0.850000023841858,"false","false","false"
FALSE,23,7,5544,202,"false","true","false","false","false","true",1,"false","false","false","true","false","false",0.879999995231628,"false","false","false"
FALSE,22,6,4382,87,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.9200000166893,"false","false","false"
FALSE,20,3,8060,167,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.419999986886978,"false","false","false"
FALSE,21,23,8351,214,"false","false","false","false","false","false",2,"false","false","true","false","false","false",0.689999997615814,"false","false","false"
FALSE,21,4,1090,123,"false","false","true","false","false","false",1,"false","false","true","false","false","false",0.620000004768372,"false","false","false"
FALSE,22,3,1572,17,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.9200000166893,"false","false","false"
FALSE,21,13,11117,132,"true","false","false","false","false","true",1,"false","false","true","false","false","false",0.769999980926514,"false","false","false"
FALSE,23,4,2383,49,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.769999980926514,"false","false","false"
FALSE,20,4,8649,471,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.850000023841858,"false","false","false"
FALSE,25,6,6210,184,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.9200000166893,"false","false","false"
FALSE,22,9,2485,70,"false","false","false","false","false","true",1,"true","false","false","false","false","false",0.959999978542328,"false","false","false"
FALSE,20,3,9245,343,"true","false","false","false","false","true",1,"true","false","false","false","false","false",0.230000004172325,"false","false","false"
FALSE,19,5,7577,191,"true","true","false","false","false","true",1,"false","false","true","false","false","false",0.400000005960464,"false","false","false"
FALSE,20,12,3716,60,"false","false","false","false","false","true",1,"true","false","false","false","false","false",0.879999995231628,"false","false","false"
FALSE,24,1,252,1,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0.620000004768372,"false","false","false"
